in_reply_to_user_id,id,text,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id
,1.07529E+18,New bacterial strains developed by the Federal University of Paraná @UFPR will help to reduce the use of chemical nitrogen fertiliser and increase crop productivity in Brazilian agriculture @UBNFC @JohnInnesCentre Proud of my home University! https://t.co/Onqg3fQEgB,44219243,2018-12-19T07:04:53.000Z,0,0,4,0,1.07529E+18
23978439,1.07525E+18,@UFPR te amo e te odeio,499793442,2018-12-19T04:52:57.000Z,0,0,0,0,1.07525E+18
,1.07513E+18,"Com apoio de cerca de R$ 280 mil da @Finep, a @UFPR inaugurou o Laboratório de #Carcinicultura, que fica no novo campus Maripá e será destinado ao estudo e manejo de larvicultura, berçário e crescimento final de camarões de água doce. 

https://t.co/odquUjy6V2 🍤 https://t.co/bBceJg7hWb",16885359,2018-12-18T20:42:46.000Z,1,0,8,0,1.07513E+18
,1.07504E+18,"Palestra em #SãoJosédosCampos:

""Acoplamento de Modelo de Simulação de Mudanças de Uso e Cobertura da Terra a um Modelo de Valoração Ambiental""

Rodrigo Macedo da #Geomática da @UFPR, #PGSER até 2013.

20/12/18 14h Auditório da @obtinpe

em ""SER-338 Modelagem Dinâmica Espacial"" https://t.co/duFQp1DKEA",9.93855E+17,2018-12-18T14:32:29.000Z,2,0,3,0,1.07504E+18
,1.07501E+18,"Curitiba e seus eventos natalinos... 🎡🎄❤️
.
#curitiba #ufpr #curtacuritiba #curitilover #curitibacool #curitibacult #rotaparana #curitibaturismo #rodagigante em Praça Santos Andrade https://t.co/IxwFREU0Jg",40470686,2018-12-18T12:48:35.000Z,0,0,0,0,1.07501E+18
,1.075E+18,Saia na frente com o Curso Preparatório que mais aprova: #CursoGenius #ColégioMilitardeCuritiba #cmc #LíderemAprovação #cpm #ColégiodaPolíciaMilitar #PolíciaMilitarPR #ufpr #utfpr #ifpr #pucpr #segueolíder https://t.co/6cTQKDrxta,7.02532E+17,2018-12-18T12:11:18.000Z,0,0,0,0,1.075E+18
,1.075E+18,"APROVADA, em segundo turno, homenagem póstuma à professora Clotilde Germiniani, da @UFPR, proposta por @JulietaReis",66376767,2018-12-18T11:55:16.000Z,0,0,0,0,1.075E+18
7.69374E+17,1.07497E+18,@madu_pavesi @Marcwheres @UFPR https://t.co/iAdVhzqoMf,67407444,2018-12-18T10:26:03.000Z,0,0,1,0,1.07447E+18
,1.07496E+18,quem fez a 2ª fase da #UFPR tem raiva desse lugar https://t.co/tRmgAheMk5,7.14923E+17,2018-12-18T09:16:49.000Z,1,0,2,0,1.07496E+18
9668212,1.07486E+18,@Zanfa @UFPR Pre-paga seria mais correto,578386927,2018-12-18T02:35:24.000Z,0,0,1,0,1.07482E+18
1.03064E+18,1.07484E+18,"@Sobreira__ @Zanfa @UFPR Entendi, o meu ponto de vista é diferente e o seu raciocínio se aplica a tudo que existe em uma sociedade,  não só as universidades. Valeu, abraço.",50210105,2018-12-18T01:23:01.000Z,0,0,1,0,1.07482E+18
9668212,1.07483E+18,"@Zanfa @UFPR Acho meio chato essa aloprasao, o esforço em tentar gritar pro mundo que não é grátis seria melhor empregado se buscasse melhorar  algo, e infelizmente no geral, só a publicação produz conhecimento, a participar, em geral, vende diplom",1.06995E+18,2018-12-18T00:38:25.000Z,0,0,0,0,1.07482E+18
1.06995E+18,1.07482E+18,@leoberlofa @UFPR tentei na do RS mas não passei,9668212,2018-12-18T00:33:42.000Z,0,1,0,0,1.07482E+18
50210105,1.07482E+18,@BrunoSMonteiro @UFPR ou mais gente faria se elas não existissem e os mais pobres não tivessem que pagar tanto imposto,9668212,2018-12-18T00:28:19.000Z,0,0,7,0,1.07482E+18
1.03064E+18,1.07482E+18,"@Sobreira__ @Zanfa @UFPR Bom gente, cada um tem a sua opinião.  Bom ouvir o outro lado =)",50210105,2018-12-18T00:27:43.000Z,0,0,0,0,1.07482E+18
9668212,1.07482E+18,"@Zanfa @UFPR Todos os cidadãos pagam por tudo, ou as ruas tb não são pagas? O que eu quero dizer é que muito provavelmente muita gente não teria feito uma boa  faculdade se não existisse as públicas.  Eu sou exemplo disso",50210105,2018-12-18T00:27:00.000Z,0,1,0,0,1.07482E+18
,1.07482E+18,"Esta época do ano vejo muita gente querendo entrar na @UFPR, bom não é entrar na graduação, bom é sair... depois entrar no mestrado ... depois sair ... depois entrar no doutorado ... depois sair ... depois virar professor!!! #ufpr #vidaufpr",55483987,2018-12-18T00:24:31.000Z,0,0,0,0,1.07482E+18
9668212,1.07482E+18,"@Zanfa @UFPR Sandro, você fez vestibular na federal brother?",1.06995E+18,2018-12-18T00:15:04.000Z,0,1,0,0,1.07482E+18
50210105,1.07482E+18,"@BrunoSMonteiro @UFPR negativo, nem pros alunos é gratuita, eles só não pagam diretamente pra ela",9668212,2018-12-18T00:06:37.000Z,0,1,3,0,1.07482E+18
23978439,1.07482E+18,@UFPR @Andifes Pública e gratuita ??,9.37682E+17,2018-12-18T00:04:04.000Z,0,0,0,0,1.07328E+18
9668212,1.07482E+18,"@Zanfa @UFPR Discordo disso, a faculdade é gratuita para os alunos, não há mensalidade foi isso que a UFPR quis dizer. Infelizmente as faculdades públicas acabam sendo pra quem teve uma educação melhor mas conheço gente que mudou de vida em uma tam",50210105,2018-12-18T00:01:36.000Z,0,1,1,0,1.07482E+18
1.01541E+18,1.07482E+18,@Bernard07103517 @UFPR peguei alguns dos principais,9668212,2018-12-18T00:00:08.000Z,0,0,0,0,1.07482E+18
9668212,1.07482E+18,@Zanfa @UFPR Não existe almoço grátis.,2713178714,2018-12-18T00:00:05.000Z,0,0,2,0,1.07482E+18
,1.07482E+18,"AH ENTÃO VC É GRATUITA, @UFPR ????????

TENDI https://t.co/1a6zOk6HtM",9668212,2018-12-17T23:56:42.000Z,5,6,48,1,1.07482E+18
,1.07476E+18,"Confraternizacao de Natal 🌲
#LABERG #ufpr #politecnico 
💙🌷☄ https://t.co/zSpv8Bpsfd",59635882,2018-12-17T20:17:18.000Z,0,0,0,0,1.07476E+18
,1.07466E+18,"Janeiro está chegando, e junto está vindo a minha vaga na @UFPR!",243173367,2018-12-17T13:53:35.000Z,0,0,0,0,1.07466E+18
,1.07464E+18,indo fazer a prova da unesp mas pensando nela... @ufpr,4552201823,2018-12-17T12:13:32.000Z,0,0,2,0,1.07464E+18
,1.0746E+18,"17 de Dezembro: Dia da Primeira Engenheira Negra Brasileira: Enedina Alves Marques, formada em 1945, na @UFPR https://t.co/s01Q7VCijT",237499229,2018-12-17T09:33:53.000Z,6,0,16,0,1.0746E+18
2520804962,1.07447E+18,@Marcwheres @UFPR ajuda ele a me ajudar com a @UEPGonline meu futuro tá em jogo e o dele tbm,7.69374E+17,2018-12-17T01:04:02.000Z,0,1,0,0,1.07447E+18
3457779616,1.07414E+18,@ufpr não aumenta a nota pela amor de Deus,3457779616,2018-12-16T03:21:35.000Z,0,0,0,0,1.07414E+18
,1.07406E+18,"Povo sensacional que conviveu a maioria dos sábados desse ano dentro de uma sala aula: foi sofrido, foi doido, mas valeu! Obrigado por tudo! #MBA #Auditoria #UFPR em UFPR - Setor de… https://t.co/Vkj7CTznPo",15301611,2018-12-15T22:01:31.000Z,0,0,0,0,1.07406E+18
,1.07403E+18,Instagram: MI.TATTUA #tattoo #ink #cwb #curitiba #ufpr 2/2 https://t.co/covGxAScnP,1.02588E+18,2018-12-15T19:43:49.000Z,0,0,0,0,1.07403E+18
,1.07397E+18,Instagram: MI.TATTUA #tattoo #ink #cwb #curitiba #ufpr 1/2 https://t.co/trrIdCbhhI,1.02588E+18,2018-12-15T15:48:23.000Z,1,0,9,0,1.07397E+18
2279109631,1.07389E+18,@FrasesSOJA Uma vaga na @UFPR,4884770219,2018-12-15T10:22:10.000Z,0,0,0,0,1.07368E+18
,1.07389E+18,#UFPR😍 https://t.co/ue17dpwZTz,35054532,2018-12-15T10:19:54.000Z,0,0,0,0,1.07389E+18
1751405557,1.0738E+18,@StuartLittlle @ufpr ajuda ele,8.26238E+17,2018-12-15T04:48:11.000Z,0,0,1,0,1.07354E+18
,1.07375E+18,Noite de calor na @ufpr_oficial #ufpr #streetphotography #bwphotography #x100f #fujifilmx100f #curitiba https://t.co/ndoXIHySA4 https://t.co/nca6bSnEBv,29427093,2018-12-15T01:38:34.000Z,0,0,5,0,1.07375E+18
23978439,1.07375E+18,"@UFPR eu te amo, mas ainda bem que to de férias",1.05739E+18,2018-12-15T01:17:48.000Z,0,0,1,0,1.07375E+18
1.0657E+18,1.07375E+18,@nicolebrande_ @pe_hammer @UFPR,8.41123E+17,2018-12-15T01:04:35.000Z,0,0,0,0,1.07356E+18
,1.07374E+18,"E L E
#cwb #curitibatattoo #tattooink #tattoo #curitiba #tatuagem #ufpr #him #powerpuffgirl #ele #meninassuperpoderosas https://t.co/sCGtgsNTWu",1.02588E+18,2018-12-15T00:23:59.000Z,0,0,1,0,1.07374E+18
,1.07371E+18,até ano q vem @UFPR,7.39185E+17,2018-12-14T22:38:00.000Z,0,0,1,0,1.07371E+18
,1.07367E+18,"Sai o desempenho individual da segunda fase da ufpr e eu tive um mini infarto, @UFPR me matando antes do Natal já",2173961222,2018-12-14T19:51:52.000Z,0,0,0,0,1.07367E+18
1917725930,1.07366E+18,"@IDIOSSlNCRASIA @UFPR MDS, VAMOOOOOOOOOO",125797870,2018-12-14T19:38:39.000Z,0,0,1,0,1.07344E+18
125797870,1.07366E+18,"@Lunyoo @UFPR VOCÊ É DAS CIENCIAS NATURAIS TAMBÉM MEU, SOU DE FÍSICA",1917725930,2018-12-14T19:37:40.000Z,0,1,1,0,1.07344E+18
1917725930,1.07366E+18,"@IDIOSSlNCRASIA @UFPR eu to igual, com 95 acima da nota do ano passado, to bem confiante, quero bio AAAAAAAAH",125797870,2018-12-14T19:36:52.000Z,0,1,1,0,1.07344E+18
,1.07366E+18,We @UFPR  were there! Congrats to all. https://t.co/uDXR2wnHV2,9.31203E+17,2018-12-14T19:16:47.000Z,0,0,0,0,1.07366E+18
,1.07361E+18,"Oh @UFPR , vamos assumir nosso relacionamento de uma vez.
Esquece esse negócio de nota que só nos afasta enquanto poderíamos estar juntos e felizes...",9.65036E+17,2018-12-14T15:48:27.000Z,0,0,1,0,1.07361E+18
389289896,1.0736E+18,@_batistamateus @UFPR 11/01,2803544325,2018-12-14T15:39:43.000Z,0,0,0,0,1.0734E+18
,1.0736E+18,"Só mais duas questões pra colocar recurso, @UFPR aceita pfvr",848043306,2018-12-14T15:18:02.000Z,0,0,0,0,1.0736E+18
243173367,1.07356E+18,@dewetria @UFPR Sim sjsjsj chega logo dia 11,8.98888E+17,2018-12-14T13:02:54.000Z,1,0,1,0,1.07353E+18
8.98888E+17,1.07356E+18,@Nauckk @UFPR Agora é só relaxar e aguardar o resultado final!,243173367,2018-12-14T13:02:14.000Z,0,1,1,0,1.07353E+18
243173367,1.07356E+18,@dewetria @UFPR Até que fui bem djdjjd,8.98888E+17,2018-12-14T12:52:31.000Z,0,1,1,0,1.07353E+18
8.98888E+17,1.07356E+18,@Nauckk @UFPR Obrigado anjo e você foi bem?,243173367,2018-12-14T12:30:17.000Z,0,1,1,0,1.07353E+18
243173367,1.07354E+18,@dewetria @UFPR Parabéns ❤,8.98888E+17,2018-12-14T11:40:40.000Z,1,1,1,0,1.07353E+18
,1.07354E+18,Mano do céu acho que pela minha nota da pra passar na @UFPR #MedVet 🥰 https://t.co/d70RfTRjSi,3002510405,2018-12-14T11:37:25.000Z,0,0,4,0,1.07354E+18
,1.07353E+18,Gente! Minha nota da segunda fase da @UFPR superou as minhas expectativas! Obrigado meu Deus!,243173367,2018-12-14T10:51:10.000Z,0,1,2,0,1.07353E+18
,1.07351E+18,"Eu amo um menino.
#amor #tio #tioRob #sobrinho #vic #UFPR #cwb #p&amp;b #curitiba #love em Prédio Histórico da UFPR https://t.co/lZimj30pUI",42336926,2018-12-14T09:40:55.000Z,0,0,0,0,1.07351E+18
,1.07345E+18,"Federal (@UFPR), eu te amo tanto",8.96863E+17,2018-12-14T05:24:54.000Z,0,0,1,0,1.07345E+18
,1.07344E+18,"to uns 100 pontos acima da notaa de corte do ano passado na @UFPR, serásepasso aaaaaaa estou nervousr",1917725930,2018-12-14T04:33:34.000Z,0,1,0,0,1.07344E+18
,1.07341E+18,"eu deixei uma questão da prova de química da UFPR em branco
@UFPR eu não serei eliminado né??",2997340155,2018-12-14T03:10:00.000Z,0,2,0,0,1.07341E+18
810161965,1.07341E+18,@bealorenzetti @UFPR to ate agora tentando abrir bea eu vo chora minha mae ta aq tb tamo td loco,2881721380,2018-12-14T03:04:36.000Z,0,1,0,0,1.07341E+18
,1.07341E+18,"Eu vou ter que matar um boi p conseguir ver minha nota, @UFPR ?",928645538,2018-12-14T02:59:25.000Z,1,0,1,0,1.07341E+18
1.03272E+18,1.07341E+18,@MarxSatyro @yeahtif @rigueton @UFPR Zap,848043306,2018-12-14T02:52:07.000Z,0,0,0,0,1.0734E+18
848043306,1.07341E+18,@AboutBoddah @yeahtif @rigueton @UFPR eu já vi a minha,1.03272E+18,2018-12-14T02:51:27.000Z,0,1,0,0,1.0734E+18
23978439,1.07341E+18,@UFPR LIBERA O SITE https://t.co/n8twwz7kS4,263375225,2018-12-14T02:45:28.000Z,1,0,0,0,1.07341E+18
848043306,1.07341E+18,@AboutBoddah @rigueton @MarxSatyro @UFPR ai minha nossa pq q essa bênção não cai sobre mim?!!!!,794563098,2018-12-14T02:44:13.000Z,0,0,0,0,1.0734E+18
794563098,1.07341E+18,"@yeahtif @rigueton @MarxSatyro @UFPR Mas a nota já saiu, teve gente da minha sala que já mandou print e tals",848043306,2018-12-14T02:43:42.000Z,0,2,1,0,1.0734E+18
848043306,1.07341E+18,@AboutBoddah @rigueton @MarxSatyro @UFPR nunca pensei que ia ser otaria.... fui otaria,794563098,2018-12-14T02:43:04.000Z,0,1,0,0,1.0734E+18
9.15032E+17,1.07341E+18,"@rigueton @yeahtif @MarxSatyro @UFPR Aqui gente, mas n sai disso Hushausjaja https://t.co/y5GNe45Csi",848043306,2018-12-14T02:41:11.000Z,0,1,4,0,1.0734E+18
848043306,1.07341E+18,@AboutBoddah @MarxSatyro @UFPR Coloca essa url aqui pf,794563098,2018-12-14T02:38:12.000Z,0,1,0,0,1.0734E+18
848043306,1.07341E+18,@AboutBoddah @MarxSatyro @UFPR Aí meu deus,794563098,2018-12-14T02:38:07.000Z,0,0,0,0,1.0734E+18
1.03272E+18,1.07341E+18,@MarxSatyro @UFPR To nessa página https://t.co/bVB72ttfhY,848043306,2018-12-14T02:37:11.000Z,0,2,2,1,1.0734E+18
411848779,1.07341E+18,@costanzamon @UFPR venho do futuro pra dizer: você arrasou,2540582655,2018-12-14T02:36:51.000Z,0,1,1,0,1.07341E+18
848043306,1.07341E+18,@AboutBoddah @UFPR vá me avisando progressos,1.03272E+18,2018-12-14T02:34:26.000Z,0,1,0,0,1.0734E+18
1.03272E+18,1.0734E+18,@MarxSatyro @UFPR Ta foda to quase morrsndo aqui,848043306,2018-12-14T02:30:54.000Z,0,1,0,0,1.0734E+18
848043306,1.0734E+18,@AboutBoddah @UFPR NAO,1.03272E+18,2018-12-14T02:30:09.000Z,0,1,0,0,1.0734E+18
1.03272E+18,1.0734E+18,@MarxSatyro @UFPR CONSEGUIU?,848043306,2018-12-14T02:29:50.000Z,0,1,0,0,1.0734E+18
848043306,1.0734E+18,@AboutBoddah @UFPR GABRIELE,1.03272E+18,2018-12-14T02:29:27.000Z,0,1,0,0,1.0734E+18
3225860939,1.0734E+18,@UFPR Ta td bem?,3225860939,2018-12-14T02:28:05.000Z,0,0,0,0,1.0734E+18
,1.0734E+18,12:23 am e esperando a nota @UFPR,258977799,2018-12-14T02:24:00.000Z,0,0,2,0,1.0734E+18
,1.0734E+18,Aqui entrou o site e nada das notas @UFPR,258977799,2018-12-14T02:20:50.000Z,0,0,3,1,1.0734E+18
,1.0734E+18,poxa @ufpr custa carregar o site,2803544325,2018-12-14T02:18:51.000Z,0,0,4,0,1.0734E+18
23978439,1.0734E+18,@UFPR tá mega atrasada com as correções hein,4778055555,2018-12-14T02:18:45.000Z,0,0,0,0,1.0734E+18
23978439,1.0734E+18,@UFPR pelo amor de deus.,2865613838,2018-12-14T02:14:15.000Z,0,0,0,0,1.0734E+18
1917725930,1.0734E+18,"@IDIOSSlNCRASIA @sidneycleto @UFPR @SchirleyVinci no mínimo, é mais um daqueles que tentou 15 vezes e não passou kdfjhghk",2540582655,2018-12-14T02:13:57.000Z,0,0,1,0,1.0729E+18
,1.0734E+18,"EU TO SURTANDO REAL 
@UFPR",2997340155,2018-12-14T02:13:40.000Z,0,0,0,0,1.0734E+18
,1.0734E+18,vai bater 2am e eu ainda vou tá tentando entrar no site da @ufpr,1021198368,2018-12-14T02:09:42.000Z,0,0,0,0,1.0734E+18
23978439,1.0734E+18,@ufpr https://t.co/rQ8hkVjuNG,7.67466E+17,2018-12-14T02:06:38.000Z,1,0,2,0,1.0734E+18
,1.0734E+18,Caiu o servidor da bonita @UFPR,848043306,2018-12-14T02:02:44.000Z,0,1,1,0,1.0734E+18
8.5012E+17,1.07339E+18,@amandasbenatti @UFPR a ok obrigada xuxu :),999803401,2018-12-14T01:28:41.000Z,0,0,0,0,1.07338E+18
8.5012E+17,1.07339E+18,@amandasbenatti @UFPR quando que sai?,999803401,2018-12-14T01:23:16.000Z,0,0,0,0,1.07338E+18
,1.07339E+18,"O meu desejo de ir embora é tão grande quanto a vontade de ficar!
.

#ufpr #centropolitecnico #ETR2004 #GRR2010 #GRR2016 em Centro Politécnico-Universidade Federal do Paraná https://t.co/Ois4xd60e9",63351063,2018-12-14T01:18:53.000Z,0,0,0,0,1.07339E+18
,1.07336E+18,"Terminei uma optativa de Arte. Sim, eu fui estudar, ter aula, na @UFPR, em dezembro, nas férias. 
Eu amo essa Universidade 💜💜💜",932940949,2018-12-13T23:32:37.000Z,0,0,0,0,1.07336E+18
23978439,1.07336E+18,"@UFPR ai @ufpr me passa na 2fase, nunca te pedi nada minha querida! OBS: passa meu amigo @RaphaHps tbm!!!!",8.26238E+17,2018-12-13T23:27:45.000Z,0,0,2,0,1.07329E+18
2340168434,1.07334E+18,"@erika_mariellen @UFPR Conta pra gente, linda @UFPR",794563098,2018-12-13T22:29:34.000Z,0,0,0,0,1.07333E+18
23978439,1.07333E+18,@UFPR sua linda que horas sai a nota da segunda fase amanhã?,2340168434,2018-12-13T21:39:13.000Z,0,1,1,0,1.07333E+18
,1.07331E+18,#UFPR 😍 https://t.co/PESM1MAG5Z,2981721611,2018-12-13T20:05:00.000Z,0,0,0,0,1.07331E+18
,1.0733E+18,"Querido diário, estou muito revoltada @UFPR

Eu só faltei UMA AULA  (SIEPE 2017) durante esses 3 anos de curso, para os professores me  darem faltas inexistentes só para manchar meu IRA

Inadmissível pagar 8,50 diariamente para receber falta :(",58029820,2018-12-13T19:49:06.000Z,0,0,1,0,1.0733E+18
23978439,1.07328E+18,@UFPR Espero conseguir a renovação da minha bolsa 😢,58029820,2018-12-13T18:13:41.000Z,0,0,0,0,1.07328E+18
4741359557,1.07323E+18,@reputaylxor @UFPR amém!,243173367,2018-12-13T15:10:57.000Z,0,0,0,0,1.07319E+18
1.04934E+18,1.07323E+18,@blumbetina @UFPR PASSA LONGE ANTES QUE A MÃE CHEGUE! morro de medo hahahah,1.04985E+18,2018-12-13T15:09:49.000Z,0,0,0,0,1.07318E+18
243173367,1.07323E+18,@dewetria @UFPR VAI SIM ❤,4741359557,2018-12-13T15:06:57.000Z,1,1,1,0,1.07319E+18
9.7939E+17,1.07322E+18,@RHPozzobon Minha universidade tbm! Maravilhosa #UFPR,542187780,2018-12-13T14:25:58.000Z,0,0,0,0,1.07322E+18
8.98888E+17,1.0732E+18,@Nauckk @UFPR Muito obrigado haha A NOSSA VAI SAIR!,243173367,2018-12-13T12:46:21.000Z,0,0,1,0,1.07319E+18
243173367,1.0732E+18,"@dewetria @UFPR Parabéns moço, e sua vaga vai sair djsjs",8.98888E+17,2018-12-13T12:38:25.000Z,1,1,1,0,1.07319E+18
,1.07319E+18,Hoje é meu aniversário e amanhã sai a nota da @UFPR espero que Deus me dê minha vaga em TO de presente! haha,243173367,2018-12-13T12:32:53.000Z,0,2,3,0,1.07319E+18
,1.07317E+18,The latest Betatron Spin! https://t.co/SmY33IIgi8 Thanks to @UFPR @Dyllonfive5 @VirginRadiofr #dream #infosec,26649540,2018-12-13T10:50:26.000Z,0,0,0,0,1.07317E+18
,1.07306E+18,Caneca guerreira da @UFPR https://t.co/gNdgIoAVbf,8.99785E+17,2018-12-13T03:58:43.000Z,0,0,5,0,1.07306E+18
,1.07306E+18,trote após ter passado na @ufpr https://t.co/WnG88rm58D,2250278933,2018-12-13T03:23:15.000Z,0,0,0,0,1.07306E+18
7.13175E+17,1.07303E+18,@MarianaMayer99 @UFPR pfvr,2426010959,2018-12-13T01:51:37.000Z,1,0,2,0,1.07289E+18
,1.07299E+18,"todo mundo postando falando que foi aprovado na faculdade, e a bonita @ufpr vai me fazer sofrer até janeiro né",908670764,2018-12-12T22:47:45.000Z,0,0,0,0,1.07299E+18
158710580,1.07298E+18,@sidneycleto @UFPR @SchirleyVinci KKKKKKKKKKKKKKKKKKKKKKKKKKK OLHA TUA FOTO PRA FALAR ALGUMA COISA,1917725930,2018-12-12T22:37:59.000Z,0,1,3,0,1.0729E+18
158710580,1.07295E+18,"@sidneycleto @UFPR @SchirleyVinci Falou merda, na moral",58935604,2018-12-12T20:34:25.000Z,0,0,2,0,1.0729E+18
,1.07295E+18,Foi uma bela defesa de TCC! #ufpr #pedagogia #formaçãoprofessores https://t.co/EJYMPrLVum,266786809,2018-12-12T20:17:10.000Z,0,0,4,0,1.07295E+18
23978439,1.07294E+18,@UFPR @SchirleyVinci @UFPR e a coisa mais linda de se querer ! ❤️❤️,2173961222,2018-12-12T19:29:26.000Z,0,0,2,0,1.0729E+18
23978439,1.07294E+18,@UFPR Vou tentar!!! ❤,267437071,2018-12-12T19:28:46.000Z,0,0,1,0,1.0729E+18
,1.07293E+18,Federaaaaaaal #ufpr &lt;3 Parabéns https://t.co/cYzTDVLRE8,283344191,2018-12-12T19:05:47.000Z,0,0,0,0,1.07293E+18
,1.0729E+18,"Congresso de jovens pesquisadores em Matemática 2018 (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/nJZUfDXkpJ",23713172,2018-12-12T16:45:43.000Z,0,0,1,0,1.0729E+18
,1.07289E+18,"Oportunidade para Janeiro/2019 Startup SUMMER Experience @UFPR 

Inscreva-se pelo link https://t.co/3CdNKVeEzy https://t.co/38RHHI5gb6",17897953,2018-12-12T16:43:21.000Z,0,0,0,0,1.07289E+18
,1.07286E+18,#EuDesejoEm2019  Estar estudando na @UFPR,18367682,2018-12-12T14:38:35.000Z,0,0,3,0,1.07286E+18
,1.07283E+18,#MechanisticShift in the #alkylation of #organophosphates and #organothiophosphates @UFPR https://t.co/sovKIua94x https://t.co/jEycxQwKgO,1522831152,2018-12-12T12:36:17.000Z,1,0,1,0,1.07283E+18
,1.07259E+18,#UFPR #NextCam #UFBrazil #MIT #Harvard https://t.co/oCM5MMaTz2,2981721611,2018-12-11T20:28:13.000Z,0,0,0,0,1.07259E+18
,1.07259E+18,#UFPR #NextCam https://t.co/Ho59pGIXtH,35054532,2018-12-11T20:27:24.000Z,0,0,0,0,1.07259E+18
,1.07259E+18,#UFPR😍#NextCam https://t.co/hjHP7TOiI8,35054532,2018-12-11T20:27:02.000Z,0,0,0,0,1.07259E+18
,1.07253E+18,"Chegou o dia (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/dL8v3yHZaJ",71304458,2018-12-11T16:14:27.000Z,0,0,0,0,1.07253E+18
,1.07247E+18,Universidade Federal do Paraná (@UFPR); 14 nomeações,8.0107E+17,2018-12-11T12:38:45.000Z,0,0,0,0,1.07247E+18
,1.07244E+18,The latest Betatron Spin! https://t.co/2THjZuotNI Thanks to @UofA_Arts @Nikkilee717 @UFPR #dream #programming,26649540,2018-12-11T10:50:11.000Z,0,0,0,0,1.07244E+18
8.18677E+17,1.07224E+18,@giuliaperiolo Essas minhas amigas estudiosas querem fazer mais uma vez o segundo ano pra terem uma base mais forte pra facul de medicina exemplo de dedicação😍😍😍#Ufpr,3301799913,2018-12-10T21:14:22.000Z,0,1,3,1,1.07224E+18
,1.07211E+18,"S T A Y 
#tattoo #curitiba #cwb #curitibatattoo #tattooink #tatuagem #ufpr #codigomorse https://t.co/FRbQdGX3E1",1.02588E+18,2018-12-10T12:53:56.000Z,0,0,0,0,1.07211E+18
,1.07206E+18,Queremos também @UFPR https://t.co/qmYmDNGPzg,182667411,2018-12-10T09:36:50.000Z,0,0,1,0,1.07206E+18
,1.07195E+18,"SÓ QUERO O RESULTADO DA SEGUNDA FASE, @UFPR https://t.co/Nkd85atebz",9.43691E+17,2018-12-10T02:02:29.000Z,1,0,3,0,1.07195E+18
241270191,1.07194E+18,@cwb_vessaro @UFPR felicidade módulo 1: jogar confeti na cara,1917725930,2018-12-10T01:32:28.000Z,0,0,0,0,1.07194E+18
,1.07194E+18,"A disciplina 'felicidade' como matéria obrigatória em todos os cursos, pelo amor de Deus, @UFPR",219273761,2018-12-10T01:29:22.000Z,1,0,6,0,1.07194E+18
,1.07194E+18,"Meu deus @UFPR bota a matéria de ""felicidade"" URGENTE para o campus politécnico, você não vê mas seus alunos estão desesperados mentalmente",241270191,2018-12-10T01:28:15.000Z,5,1,19,0,1.07194E+18
188491495,1.07176E+18,"@diariodosertao onde estão as feminazis neste momento pra fazer protesto em frente a casa desse monstro,cagar em cima de foto dele , queimar boneco🤔?! há,mas já que ele é um prefeito de um partido de esquerda essa regra ñ vale ñ é mesmo bando de",1549299128,2018-12-09T13:25:17.000Z,0,0,0,0,1.07173E+18
23978439,1.07173E+18,"@UFPR Com muito orgulho termino meu curso de Letras Português / Italiano. Minha segunda graduação e um curso simplesmente maravilhoso. Obrigado @UFPR, professores sensacionais, em sua maioria.",43037312,2018-12-09T11:18:42.000Z,0,0,1,0,1.07173E+18
1.04105E+18,1.07148E+18,@LeticiaBail @UFPR @HelenaLuciano7 @mandibjs Só o grr2018 que sobreviveu e a nossa agregada maravilhosa &lt;3,2407563662,2018-12-08T18:51:55.000Z,0,0,1,0,1.07146E+18
23978439,1.07144E+18,@UFPR  a nota da segunda fase sai na sexta-feira mesmo?,1.02553E+18,2018-12-08T16:27:22.000Z,0,0,0,0,1.07144E+18
141427215,1.07134E+18,@UFPR viu isso?,141427215,2018-12-08T09:48:15.000Z,0,0,0,0,1.07133E+18
,1.07132E+18,Só quero que a @UFPR seja bem legal comigo corrigindo minha segunda fase,3043525344,2018-12-08T08:25:47.000Z,0,0,1,0,1.07132E+18
,1.07123E+18,"Presente de natal pedido, papai Noel me traga a vaga na @UFPR",2173961222,2018-12-08T02:18:10.000Z,0,0,3,0,1.07123E+18
,1.07119E+18,"A Revista da Sociedade Brasileira de Arborização Urbana agora está hospedada no site da UFPR e acaba de ser lançado o segundo volume de 2018. Parabéns para a equipe editorial capitaneada pela professora Daniela Biondi!!!

#REVSVAU #UFPR... https://t.co/FO0vppZWVB",1907641638,2018-12-07T23:44:16.000Z,0,0,0,0,1.07119E+18
23978439,1.07115E+18,"@UFPR Hola ! Voy de intercambio en febrero, y me dijeron que hable con alguien de la UFPR para que me asesore de cómo conseguir un buen lugar para vivir por esos meses. Gracias",3033328450,2018-12-07T21:23:38.000Z,0,0,0,0,1.07115E+18
,1.07115E+18,"Dissertação entregue a banca avaliadora! (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/x6BCez93Px",155579850,2018-12-07T21:17:27.000Z,0,0,0,0,1.07115E+18
